color,city,screename,text,latitude,longitude,created_at
small_red,Los Angeles,C123chuckie,lexidanielle little does kyle know o it was my fake cleavage,34.1105,-117.615,2013-04-13 07:53:32
small_red,Los Angeles,KBazarte,mandaaabbyy pic,32.7047,-117.122,2013-04-13 07:54:22
small_red,Los Angeles,BooDz321,يا ليالي الامس ليتك ترجعين  يوم عيني تحتضن اجمل عيون,34.0266,-118.419,2013-04-13 07:54:36
small_red,Los Angeles,AleckRod,boxeruribe95 oh rlly thats awesome man haha,33.95,-118.244,2013-04-13 07:54:51
small_red,Los Angeles,lovenicolemarie, i dont have a team,34.0706,-118.402,2013-04-13 07:55:49
small_red,Los Angeles,YeahImRajee,yo who wants to have a conversation,33.9485,-118.359,2013-04-13 08:52:54
small_red,Los Angeles,makaylaacainn1,asap and skrillex was amazing,33.6709,-116.252,2013-04-13 08:56:08
small_red,Los Angeles,missmewinda,amazing night thanks to dogblood wolfganggartner modestep bassnectar amp some special friends… httptco2ab259azu0,33.6799,-116.237,2013-04-13 08:56:21
small_red,Los Angeles,christinabianco,way too early to be up and doing stuff hoping for calm seas no seasickness and lots of fish today,34.1545,-119.196,2013-04-13 11:53:31
small_red,Los Angeles,Pinche_Flaco,shout out to my new follower  kkayymars d,34.0118,-118.253,2013-04-13 14:53:27
small_red,Los Angeles,OfficialCarrie_,brothers baseball game today,32.7168,-117.006,2013-04-13 15:51:04
small_red,Los Angeles,sweethartliz,live for the moment,33.8586,-118.285,2013-04-13 15:52:37
small_red,Los Angeles,Fuxxj,is she cold hungry shit,32.6971,-117.03,2013-04-13 16:51:03
small_red,Los Angeles,_Ninidope,im in trouble,33.9291,-117.266,2013-04-13 16:53:41
small_red,Los Angeles,tmj_cao_adv,fordham associates marketing job networking and marketing wanted to sell our book   costamesa  ca httptco3bl5zjosle,33.6834,-117.907,2013-04-13 16:54:07
small_red,Los Angeles,Edy_o_0,day 2   coachella valley music and arts festival w 37 others httptcowdgbjs981z,33.683,-116.243,2013-04-13 16:54:20
small_red,Los Angeles,babyyangelll_,h3ct0rnow make some its easy ,34.065,-117.882,2013-04-13 17:51:04
small_red,Los Angeles,hectr03,pedantbot good looking out my nigguh,34.0193,-118.033,2013-04-13 17:53:13
small_red,Los Angeles,_CelesteDoll,my bisssh lt3,33.7742,-118.19,2013-04-13 17:53:32
small_red,Los Angeles,QueenWestGirl,no other place id rather be palmsprings oliver bffs  rancho relaxo httptcodfr52nv5vj,33.8582,-116.554,2013-04-13 18:51:19
small_red,Los Angeles,SanDiegoCP,water service shut off due to main break a water main break in san diego’s oak park community left customers httptcofgocj9l8ur,32.7143,-117.166,2013-04-13 18:51:31
small_red,Los Angeles,elleeebellee,im in love with chimichangas,33.8133,-117.918,2013-04-13 18:52:29
small_red,Los Angeles,tunixman,sw17ch cartazio ravimohan and then i tried o read up on it and then asked cartazio for help,33.7271,-117.784,2013-04-13 18:53:38
small_red,Los Angeles,michelleHOANGx3,im never going to give up until we find out who did this to you amp why did they think the have the right to take your life away,33.8439,-118.393,2013-04-11 16:40:14
small_red,Los Angeles,Tawni1114,breannabishara lexsorenson yep just made my day 😆😏,32.7775,-117.069,2013-04-11 16:40:49
small_red,Los Angeles,bennelevin,jesus junior jdaher595 httptcojf9flcyull,33.8809,-117.884,2013-04-11 16:40:55
small_red,Los Angeles,eliglazier,mr0xide dear lord thank you and i hate you this is going to take a lot of time,34.0467,-118.253,2013-04-11 16:41:02
small_red,Los Angeles,myooh_my,i need to follow more interesting people  suggestions anyone ,34.2438,-118.606,2013-04-11 17:40:54
small_red,Los Angeles,gennheartss,playing 13,33.7031,-117.899,2013-04-11 17:41:31
small_red,Los Angeles,aprillovegeary,“lildoobie69 sad how far some people will go to fit inbe accepted by others ”,33.6973,-117.986,2013-04-11 19:40:10
small_red,Los Angeles,kennysteez400,gladysdoll thats all yoooouuuu,32.718,-117.149,2013-04-11 19:40:23
small_red,Los Angeles,DONDADA001,goldiepup is here  indian wells tennis garden httptcojwc4buuukl,33.7243,-116.305,2013-04-11 20:40:05
small_red,Los Angeles,szymonsays11,annoyed 😒,34.0618,-118.399,2013-04-11 20:40:49
small_red,Los Angeles,lacyspates,taylargent oh shit she gave those ones to lauren my cousin 😂😭 they were really cute thoughwish she wouldve save them ahahahahah,33.7288,-118.051,2013-04-11 21:40:26
small_red,Los Angeles,Miss_Jay_XO,10thletterjay lol oh i wasnt aware of that hahah lets hangout wmisssdaniels buuuut i think shes to cool for us now ,33.9038,-118.063,2013-04-11 21:40:49
small_red,Los Angeles,MisterWilliamsC,“diegucciii u aint bout it “misterwilliamsc diegucciii we going with hugo and tone the 21st to tj””ta fuq im wid it,32.6243,-117.029,2013-04-11 22:40:53
small_red,Los Angeles,EyyeCee, mayraam to have someones trust is a big thing dont fuck it up,34.0606,-117.436,2013-04-11 23:41:07
small_red,Los Angeles,paigeory,first time here thanks leslie92021 😘  hodads httptcohiwvsg3kkh,32.7471,-117.251,2013-04-12 00:40:06
small_red,Los Angeles,shirlaylaylay,steviemlamb ,34.0528,-118.47,2013-04-12 00:40:17
small_red,Los Angeles,LivelifePrissy,runjennayrun6 oh im not going,34.0629,-117.389,2013-04-12 01:41:12
small_red,Los Angeles,JenEvangelis,nemlas29 icanteven im going on a cleaning strike and standing on a boulder next time the laundry needs to be done,34.0709,-118.367,2013-04-12 04:40:23
small_red,Los Angeles,Larrix_1,farrahsuzanne wow youre kind of mean ,35.3026,-119.042,2013-04-12 04:40:29
small_red,Los Angeles,Joselopezislife,jeesssxo because i remember you telling me that you loved watching baseball b or something like that,34.0562,-117.418,2013-04-12 04:40:48
small_red,Los Angeles,AyeeDips,jaylerma1994 kingxlua itsrscue lets go right now,33.731,-116.252,2013-04-12 04:41:19
small_red,Los Angeles,Rawtten_,stupid tony he knows i get mad when he reads my messages amp doesnt reply  he frckn does it on purpose ,33.9659,-118.2,2013-04-12 05:40:05
small_red,Los Angeles,colyngackenbach,i hate losing,34.5176,-118.255,2013-04-12 05:40:05
small_red,Los Angeles,mattoxpayne,yay school tomorrow says no oneever,33.7698,-117.814,2013-04-12 05:40:32
small_red,Los Angeles,SoCALidahh,“thatdudety just pick up your own titty and suck it” all the time,32.7943,-116.957,2013-04-12 05:40:32
small_red,Los Angeles,MezaArlyn,you said goodnight a hour ago nd youhre still here lolcx,33.7387,-116.232,2013-04-12 05:40:47
small_red,Los Angeles,rhiannonwryn,i hate when people fight over who started watching what show first /
like /
no /
i read the script before all of you,34.1571,-118.348,2013-04-12 05:40:55
small_red,Los Angeles,KidBuckets5,i fell like a bum with no haircut,34.137,-117.204,2013-04-12 05:41:00
small_red,Los Angeles,heatherenee3,alexathewynner haha well thank you ,33.796,-117.85,2013-04-12 05:41:18
small_red,Los Angeles,colyngackenbach,my phone went from 24 to 78 in fifteen minutes,34.5176,-118.255,2013-04-12 05:41:26
small_red,Los Angeles,YK_Jesus,beachxbby then you dont like showers i think,33.9583,-118.382,2013-04-12 05:41:32
small_red,Los Angeles,SideCarATX,socialstampatx right now we are live on the weekends and hope to be live 247 real soon,33.6378,-116.25,2013-04-12 05:41:39
small_red,Los Angeles,TheOnlyCsam,tomorrow friday yes 💙💜💙💜,34.1363,-117.664,2013-04-12 05:41:44
small_red,Los Angeles,Derpy_Walcott,kevinherrera 💥😑🔫,34.0841,-118.271,2013-04-12 06:40:24
small_red,Los Angeles,love8stephanie,samyammouni followmesam pleaseee,34.2151,-118.452,2013-04-12 06:41:02
small_red,Los Angeles,pinkbitch09,i mean i aint saying im ghetto but sometimes i get this niggah side in me ,34.0427,-118.163,2013-04-12 06:41:13
small_red,Los Angeles,youngamodes,thinks he can just frickin lay wherever he wants ya right httptcox0uxhtyyav,34.216,-118.823,2013-04-12 06:41:28
small_red,Los Angeles,yUnEirYtHa,jcferrand  que triste el capítulo de hoy ,33.0684,-117.078,2013-04-12 07:40:20
small_red,Los Angeles,MarlynDoll,kayyloco i doubt that lol,34.5545,-118.034,2013-04-12 07:41:43
small_red,Los Angeles,anietos,im at hollywood roosevelt hotel  thompsonhotels los angeles ca httptcoyr64ljakiw,34.1013,-118.342,2013-04-12 07:42:20
small_red,Los Angeles,AintItJay93,“aeejay65 whoaitsjz everywhere nigga imma be a rapper fuck it haha”/
fuck you,34.0315,-117.918,2013-04-12 08:41:53
small_red,Los Angeles,irabrianmiller,credentials picked up  indian wells tennis garden w hollice maxiesolters httptcolfiryycr92,33.725,-116.307,2013-04-12 08:42:22
small_red,Los Angeles,AintItJay93,“rockybruins people will always judge i dont give a fuck im still gonna get mine ”/
earth needs more people like you,34.0316,-117.918,2013-04-12 09:42:11
small_red,Los Angeles,jaquelinemolin7,httptcojrifxvcalz,34.0789,-118.221,2013-04-12 11:40:48
small_red,Los Angeles,AlawiAqel,amrkhaled آميييييييييين,34.2076,-118.882,2013-04-12 15:40:03
small_red,Los Angeles,westjoshuaa_,crissstaystrue i came late lol,33.9603,-118.357,2013-04-12 15:41:03
small_red,Los Angeles,ElevatedEdwin,moniquelovely follow me,33.7132,-116.28,2013-04-12 16:40:51
small_red,Los Angeles,TheFakeOmarG,ceecam16 😡😡😡 dont believe me den,34.193,-118.626,2013-04-12 17:40:09
small_red,Los Angeles,biancalerma,i can wear the knee pads under my pants but gloves oh hell no,34.0517,-117.179,2013-04-12 17:41:29
small_red,Los Angeles,Ayeeyooo_Ambie,hopeyallamused i try to keep it that way i swear,33.7885,-118.137,2013-04-12 17:41:32
small_red,Los Angeles,iamnotaHORTI,ianianianiancat fcourse my iphone time is philippine time hahaha,34.2149,-119.165,2013-04-10 16:18:09
small_red,Los Angeles,couurtnicolee,ceeejay52 ugh i know wtf 😳👎,33.6542,-117.968,2013-04-10 18:17:20
small_red,Los Angeles,RTGit,new google earth imagery  april 10 httptcomve3nb0ohe,33.43,-117.617,2013-04-10 18:17:22
small_red,Los Angeles,LaurenHuizarr,aniquetaylor lol i feel you /
im ready to get this shit over with ,34.0123,-118.485,2013-04-10 18:17:56
small_red,Los Angeles,omarsd2konstant,ahhlol,33.7721,-117.92,2013-04-10 18:18:09
small_red,Los Angeles,DjSmiles_TTK,rippin my heart was so easy,34.4187,-117.376,2013-04-10 18:18:10
small_red,Los Angeles,Cali_Jai,qw a7 a,34.0359,-118.511,2013-04-10 19:17:17
small_red,Los Angeles,S_IRamos,this is why i love cali life beach beautifulday sun sunsetbeach tan peace  serenity… httptcot1qndu78lk,33.7119,-118.064,2013-04-10 19:18:40
small_red,Los Angeles,taniaxatzill,finestramagazin como que lo persiste ir el horario me imagino o por que te pegaron las sábanas,32.5054,-116.897,2013-04-10 20:18:23
small_red,Los Angeles,OC_Home_Brewer,drinking a rocco red ale by bootleggersbrew  bootleggers brewery — httptcowt43asckau,33.8696,-117.928,2013-04-10 21:17:47
small_red,Los Angeles,fuck_jessic,food for tonight at ralphsgrocery httptcoel9zobwj1c,33.7533,-118.308,2013-04-10 22:17:54
small_red,Los Angeles,feelsgood_mane,dearmilaa precisely cheetos,33.8359,-118.311,2013-04-10 23:17:37
small_red,Los Angeles,HighLifeFiercey,i love living 5 min from the beach,33.0941,-117.27,2013-04-11 00:18:03
small_red,Los Angeles,Sierra_Tate,someone wanted me to post my avi so here it is httptcoslea6jxhzo,34.0823,-117.181,2013-04-11 00:18:04
small_red,Los Angeles,MakennaAustin,😔😶,33.8997,-117.804,2013-04-11 05:17:25
small_red,Los Angeles,jrloks927er,👅💊😉,34.051,-118.269,2013-04-11 05:17:25
small_red,Los Angeles,Saaviiaa,chocolattetyraa  nigga ,33.926,-118.271,2013-04-11 05:18:04
small_red,Los Angeles,McLovinurpants,iwonder if i should just ask a random hot girl to prom now lol,34.0416,-117.232,2013-04-11 05:18:48
small_red,Los Angeles,YK_Jesus,urbeanerrr you dont have one,33.9584,-118.382,2013-04-11 06:18:06
small_red,Los Angeles,cvillarreal163,agrz7 😂😂😂 eres tu 🙊🙊,34.1052,-118.334,2013-04-11 06:18:23
small_red,Los Angeles,StreetFish1,mcbadass69 well then youre screwed,34.0843,-117.91,2013-04-11 06:18:41
small_red,Los Angeles,RodrickW,born in tnt,33.8981,-118.219,2013-04-11 06:18:56
small_red,Los Angeles,Jamielet_Nance,smitten scooter3865  fumari httptcobbcjpwezac,32.7126,-117.161,2013-04-11 07:17:07
small_red,Los Angeles,AliiTime69,the0therdirt 🙇 dont tell me to shut up ☝,34.1115,-117.768,2013-04-11 07:17:15
small_red,Los Angeles,beeeeeeee_marie,fatmannscooper just cant sleep ,34.0175,-117.986,2013-04-11 07:17:16
small_red,Los Angeles,karleeeen,jeffg0nzales i literally laughed hahaha,35.4043,-118.894,2013-04-11 07:18:39
small_red,Los Angeles,stassi_q,my brother is like the coolest person i know not even fibbing,34.042,-117.049,2013-04-11 08:17:38
small_red,Los Angeles,beverlynoelle,yes bus full of schoolchildren it may look like im walk of shameing itbut im really moving my car from lkoens 630 am no parking zone,34.0612,-118.263,2013-04-11 13:17:54
small_red,Los Angeles,tacosnotwar,hopefully matt can pick me up early tho,33.9548,-118.359,2013-04-11 14:17:26
small_red,Los Angeles,FroggyWaila,i havent worn these in a long time😏 httptcozsqlczncdq,32.8327,-117.144,2013-04-09 18:21:32
small_red,Los Angeles,OhItsCurtis,go follow xolovesavvy fags,33.0985,-117.258,2013-04-09 19:20:37
small_red,Los Angeles,VeeveeWezar,rosieebabydoll i just show up randmoly like hey babe i made you lunch ☺ his smile i totally worth it 💞💞,33.9075,-118.174,2013-04-09 19:20:40
small_red,Los Angeles,MacDaddyGrace,aint no turning back for me im in it till its over,33.9351,-118.214,2013-04-09 19:21:07
small_red,Los Angeles,EARLWOLFKIRBY,whybeinarelationshipif all u do is bull shit,33.9568,-118.32,2013-04-09 20:17:55
small_red,Los Angeles,dontestubbs,nikeflippies haha your iphone doesnt even work and like you said knowledge is power and smoking aint giving me no knowledge lmao,33.4669,-117.084,2013-04-09 21:17:29
small_red,Los Angeles,TooLegittBritt,kaayladenise haha yeah it ia lol but poor puppies they look like theyre no having fun lol,33.9069,-118.016,2013-04-09 21:18:02
small_red,Los Angeles,KyraMorgan,why do we cater to people in this country who dont speak english i wouldnt move to france and refuse to learn french,33.6326,-117.713,2013-04-09 21:18:18
small_red,Los Angeles,ChelleIsSwell,comeonkimanh me,32.8384,-117.083,2013-04-09 22:17:52
small_red,Los Angeles,Justaimee4ever,afternoon nummies  eclectic cafe wine bar and grille w 2 others pic httptcopqs04zui9b,34.1645,-118.374,2013-04-09 22:17:55
small_red,Los Angeles,God_Loves_Ugly,chuck e cheese later on holla,33.1436,-117.085,2013-04-09 22:18:02
small_red,Los Angeles,PaulaWordsmith1,cluelessbutdumb i look forward too reading your short story,33.6158,-117.717,2013-04-09 23:17:48
small_red,Los Angeles,campadresports,richard yu leads south pasadena with 5 kills while jonathan sullivan paces la canada with 6 kills amp 1 ace lacanadasports southpas ,34.1922,-118.182,2013-04-09 23:18:14
small_red,Los Angeles,Sece_Life,playing w dj sneak and doc martin this friday  sound nightclub in hollywood  sound nightclub httptcofggzpjlowf,34.1011,-118.336,2013-04-10 00:17:24
small_red,Los Angeles,michaelejahn,find some lotto tickets  venture liquor pic httptcoobpil7nm4s,34.2706,-118.789,2013-04-10 00:17:43
small_red,Los Angeles,neararussell,a little nature time with the lovely jameslawrenson visits from dear friends are the best  runyon… httptcobbls345rih,34.1104,-118.351,2013-04-10 00:17:45
small_red,Los Angeles,fuckcruzer,i never really seen a bad ass female in person,33.8717,-118.363,2013-04-10 01:17:16
small_red,Los Angeles,bbeezybrandon,bookstorekatie bradpaisley done ,34.1276,-117.89,2013-04-10 04:17:23
small_red,Los Angeles,OhMyVivii,damnitstrue show no emotion feel no pain if only it were that easy,34.1546,-119.15,2013-04-10 04:17:31
small_red,Los Angeles,Boldham7,vinstuh not without a wetsuit u aint ❄,33.8312,-118.375,2013-04-10 04:17:38
small_red,Los Angeles,shawndeetho,ihatewhenniggas come to your house and think its ok to just open and go through the refrigerator,32.8034,-116.941,2013-04-10 04:17:43
small_red,Los Angeles,KatieRalke,sams tittays are saying hello,34.29,-118.517,2013-04-10 04:18:40
small_red,Los Angeles,iamDfal,retweet to gain more lakers fans followers why cuz we the best fans in the world lakergang,33.928,-117.16,2013-04-10 05:17:23
small_red,Los Angeles,MackE_83,ollie apush hw is easy,33.9638,-118.264,2013-04-10 05:17:50
small_red,Los Angeles,GelicaaLovee,i feel so bad when none of the coaches turn their chairs thevoice,34.1135,-117.249,2013-04-10 05:17:56
small_red,Los Angeles,michellestarrr,what did i do to you,34.1081,-117.868,2013-04-10 05:17:59
small_red,Los Angeles,epicbeergirl,epicdean not tonightdumb fellas feeling disrespectedso lame,33.8142,-117.889,2013-04-10 05:18:18
small_red,Los Angeles,kboruff,dejaymattyd  look up titanium nose hair trimmer on amazon,34.0883,-118.378,2013-04-10 05:18:28
small_red,Los Angeles,MadiiiWilliams,avery im done with you /
snuggieclub4lyf,34.233,-118.794,2013-04-10 05:18:52
small_red,Los Angeles,ZachMilner13,i swear garey was on my baseball team unless it was another garey quinn hahaha,34.2153,-118.644,2013-04-10 06:17:41
small_red,Los Angeles,ayaka1214s,明日からtaeと二人でビーチ行ってキャンプだ サーフィンもしてくる やっとspring breakって感じ,33.8427,-118.346,2013-04-10 06:18:39
